mtcn,transactiontype,location_id,locationname,reccountry,paycountry,account,direction,address,loccurrencycode,payprincipalusd,subagentcommchargesusd,subagentcommfxusd,shareoffxusd,shareofchargesusd,payprincipalloc,subagentcommfxloc,subagentcommchargesloc,shareoffxloc,shareofchargesloc,recprincipalusd,totalchargesusd,recprincipalloc,totalchargesloc,recdate,paydate,setdate,repdate
9882664421,T,957,DIEUF DIEUL,SENEGAL,FRANCE,ADJ355663,O,BOUCOTTE WOLOF DERRIERE HOTEL,EUR,249.09,1.72,0.0,0.0,2.02,228.66,0.0,1.58,0.0,1.86,249.11,13.49,228.67,12.38,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4567794711,T,469,SOKHNA DIARRA,FRANCE,SENEGAL,ADJ066462,I,275B DIEUPPEUL 3,EUR,141.62,0.43,0.0,0.0,0.61,130.0,0.0,0.39,0.0,0.56,141.62,4.35,130.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9117809278,T,912,DEFA GROUPE CITE MANSOUR SY,SWITZERLAND,SENEGAL,ADJ355915,I,RUFISQUE CITE SERIGNE MANSOUR SY,EUR,712.94,1.7,8.7,10.24,2.01,654.45,7.99,1.56,9.4,1.84,781.21,13.39,717.12,12.29,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1394387571,T,1015,DEFA GROUPE BONGRE,SPAIN,SENEGAL,ADJ354673,I,BONGRE A COTE DE P12,EUR,50.22,0.55,0.0,0.0,0.64,46.1,0.0,0.5,0.0,0.59,50.22,4.25,46.1,3.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7982296976,T,114,EQUINOXES VOYAGES SENEGAL SARL,ITALY,SENEGAL,ADJ062534,I,"KAWSARA LAYE CAMBERENE, SI857802, DAKAR,",EUR,212.97,0.51,0.0,0.0,0.74,195.5,0.0,0.47,0.0,0.67,212.97,4.9,195.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4276553811,T,161,CHEIKH LAMP DIOP NOUVELLE GARE,ITALY,SENEGAL,ADJ062918,I,"GARE ROUTIERE, SI857802, DIOURBEL, TOUBA,",EUR,530.64,1.31,0.0,0.0,1.87,488.5,0.0,1.2,0.0,1.72,530.64,12.49,488.5,11.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1246866742,T,360,DIOP ABDOUL AZIZ,UNITED STATES OF AMERICA,SENEGAL,ADJ066758,I,TALLY CARREAUX KEUR MBAYE FALL,EUR,197.6,0.84,0.25,0.36,1.2,181.91,0.23,0.77,0.33,1.1,200.0,8.0,184.12,7.36,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3452156020,T,997,FALL ADAMA GRDYOFF TECNO,ITALY,SENEGAL,ADJ357818,I,GRAND YOFF CITE MILLIONNAIRE,EUR,83.04,0.43,0.0,0.0,0.47,76.23,0.0,0.4,0.0,0.44,83.03,3.16,76.22,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7641777592,T,645,BASSOUM THIERNO ABDOUL,FRANCE,SENEGAL,ADJ351317,I,KEUR MASSAR DAROU MISSETTE,EUR,24.96,0.21,0.0,0.0,0.31,23.1,0.0,0.2,0.0,0.28,24.96,2.05,23.1,1.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
4039299301,T,699,DIALLO AMADOU KORKA TENGHORY,FRANCE,SENEGAL,ADJ351911,I,QUARTIER TENGHORY ZONE BANDE,EUR,41.39,0.21,0.0,0.0,0.3,38.1,0.0,0.2,0.0,0.28,41.39,2.06,38.1,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6459336691,T,458,PFC SALY,FRANCE,SENEGAL,ADJ068530,I,SALY EN FACE CASINO,EUR,544.68,0.84,0.0,0.0,0.84,500.0,0.0,0.77,0.0,0.77,544.68,6.53,500.0,5.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9689310273,T,814,DEFA GROUPE ALMADIES2,ITALY,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,97.77,0.28,0.0,0.0,0.33,90.01,0.0,0.26,0.0,0.3,97.76,2.17,90.0,2.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8889254943,T,69,BINTOU KANOUTE,ITALY,SENEGAL,ADJ063645,I,"130 PA U17, DAKAR,",EUR,33.12,0.33,0.0,0.0,0.47,30.49,0.0,0.3,0.0,0.43,33.12,3.15,30.49,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4226505704,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,977.64,0.88,0.0,0.0,1.04,900.0,0.0,0.81,0.0,0.95,977.64,8.58,900.0,7.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6375010483,T,867,NDIAYE DAOUDA BS ZAC TAPIS ROUGE,ITALY,SENEGAL,ADJ353540,I,ZAC MBAO EN FACE TAPIS ROUGE,EUR,61.01,0.56,0.0,0.0,0.65,56.01,0.0,0.51,0.0,0.6,61.0,4.36,56.0,4.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3489292343,T,567,LO BAMBA NDAMATOU,ITALY,SENEGAL,ADJ069047,I,TOUBA QUARTIER NDAMATOU,EUR,215.89,0.66,0.0,0.0,0.74,198.18,0.0,0.6,0.0,0.67,215.89,4.9,198.18,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5242114834,T,206,LAMINE DIOP,ITALY,SENEGAL,ADJ064569,I,QUARTIER MBOUR 2 THIES,EUR,636.01,1.65,0.0,0.0,2.36,585.5,0.0,1.52,0.0,2.17,636.01,15.75,585.5,14.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
310529615,T,738,TALL NDEYE ROKHAYA,FRANCE,SENEGAL,ADJ352891,I,SALY COTE DU COMPLEXE TANIT,EUR,108.94,0.25,0.0,0.0,0.3,100.0,0.0,0.23,0.0,0.27,108.94,2.17,100.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
756836382,T,273,HORIZON MBOUR FACE STATION SHELL,SWITZERLAND,SENEGAL,ADJ066033,I,"ROUTE NATIONALE MBOUR,  EN FACE STATION SHELL",EUR,51.25,0.56,0.65,0.68,0.59,47.18,0.6,0.51,0.63,0.54,55.75,3.9,51.32,3.59,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3907261808,T,960,PFC SOMONE,GERMANY,SENEGAL,ADJ357379,I,SOMONE PRES DE LA PHARMACIE,EUR,41.4,0.64,0.0,0.0,0.64,38.11,0.0,0.59,0.0,0.59,41.4,4.24,38.11,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1001373728,T,1015,DEFA GROUPE BONGRE,ITALY,SENEGAL,ADJ354673,I,BONGRE A COTE DE P12,EUR,207.59,0.31,0.0,0.0,0.37,190.56,0.0,0.29,0.0,0.34,207.59,2.45,190.56,2.25,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2989179401,T,233,MBAYE SALLA THIAM,ITALY,SENEGAL,ADJ065076,I,KEUR MBAYE FALL EXTENSION,EUR,248.4,0.74,0.0,0.0,1.06,228.67,0.0,0.68,0.0,0.97,248.4,7.06,228.67,6.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
506372916,T,823,DEFA GROUPE JVC,SPAIN,SENEGAL,ADJ354716,I,LIBERTE 6 COTE JVC,EUR,166.07,0.56,0.0,0.0,0.65,152.45,0.0,0.51,0.0,0.6,166.07,4.36,152.45,4.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6766511406,T,835,DANFA MARIAMA GNANA,SPAIN,SENEGAL,ADJ354530,I,"UNITE 15,  PARCELLES ASSAINIES",EUR,189.55,0.83,0.0,0.0,0.98,174.0,0.0,0.77,0.0,0.9,189.55,6.54,174.0,6.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2496964514,T,85,FATOU SEMBENE,GERMANY,SENEGAL,ADJ062590,I,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,53.94,0.45,0.0,0.0,0.63,50.0,0.0,0.41,0.0,0.59,53.94,4.21,50.0,3.9,2024-07-03,2024-07-12,2024-07-12,2024-07-12
6971957332,T,381,HORIZON VDN,FRANCE,SENEGAL,ADJ067353,I,AUTOPONT VDN,EUR,166.07,0.99,0.0,0.0,1.05,152.45,0.0,0.91,0.0,0.96,166.07,6.97,152.45,6.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4979351193,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,163.41,0.52,0.0,0.0,0.61,150.0,0.0,0.48,0.0,0.56,163.4,4.35,150.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4945631442,T,814,DEFA GROUPE ALMADIES2,SPAIN,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,291.95,1.1,0.0,0.0,1.29,268.0,0.0,1.01,0.0,1.19,291.95,8.61,268.0,7.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2097212766,T,1211,ENTREPRISE YACINE MOUMA NDIARRE,ITALY,SENEGAL,ADJ431398,I,DIAKHAYE MOUMA NDIARRE RTE MOSQUEE,EUR,166.07,0.62,0.0,0.0,0.74,152.45,0.0,0.57,0.0,0.67,166.07,4.9,152.45,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5989608447,T,30,KBS MEDINA,ITALY,SENEGAL,ADJ063261,I,"MEDINA RUE 35 X 22, SI857802, DAKAR, DAKAR,",EUR,347.61,0.74,0.0,0.0,1.06,320.0,0.0,0.68,0.0,0.97,347.61,7.06,320.0,6.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4189778470,T,835,DANFA MARIAMA GNANA,FRANCE,SENEGAL,ADJ354530,I,"UNITE 15,  PARCELLES ASSAINIES",EUR,54.03,0.25,0.0,0.0,0.29,50.0,0.0,0.23,0.0,0.27,54.03,2.05,50.0,1.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
7124929294,T,925,LO ARAME,FRANCE,SENEGAL,ADJ356466,I,1913 MARCHE HLM 5,EUR,33.77,0.27,0.0,0.0,0.31,31.0,0.0,0.25,0.0,0.29,33.77,2.17,31.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5489568131,T,1227,ETS DEFA DIAKHAYE2 JOLOFCHIKEN,FRANCE,SENEGAL,ADJ431859,I,DIAKHAYE 2 SUR 2 VOIES COTE JOLOF CHIKEN,EUR,1657.65,3.33,0.0,0.0,3.91,1526.0,0.0,3.06,0.0,3.6,1657.65,26.07,1526.0,24.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6096880988,T,531,MBAYE MODOU,ITALY,SENEGAL,ADJ069322,I,TOUBA HLM MAGASIN BAYE DAME,EUR,180.29,0.66,0.0,0.0,0.74,165.5,0.0,0.6,0.0,0.67,180.29,4.9,165.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6252458548,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,365.36,0.75,0.0,0.0,0.88,335.39,0.0,0.69,0.0,0.81,365.36,6.53,335.39,5.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9544769464,T,496,ETS DARADJI SINDICAT,SENEGAL,GAMBIA,ADJ067979,O,PIKINE ICOTAF FACE MARCHE SYNDICAT,EUR,38.45,0.16,0.41,0.46,0.17,35.3,0.38,0.14,0.42,0.16,41.52,1.15,38.11,1.05,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3271519541,T,1159,GUEYE KHADIM KHAIRA USINE KHOROM,ITALY,SENEGAL,ADJ430243,I,KHAIRA 2 PRES DE USINE KHOROM,EUR,51.31,0.41,0.0,0.0,0.47,47.1,0.0,0.37,0.0,0.44,51.31,3.16,47.1,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6839252817,T,1176,NDONGA  AMINATA LIBERTE 6 EXTENSION,GABON,SENEGAL,ADJ431035,I,"LIBERTE 6 EXTENSION, DAKAR",EUR,83.04,0.53,0.0,0.0,0.62,76.23,0.0,0.48,0.0,0.57,83.04,4.15,76.23,3.81,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1437115306,T,521,TOUFA MULTISERVICES,FRANCE,SENEGAL,ADJ069180,I,CAPSKIRING COTE CBAO,EUR,108.07,0.21,0.0,0.0,0.31,100.0,0.0,0.2,0.0,0.28,108.07,2.05,100.0,1.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
3357493000,T,131,MIGNANE NDIAYE,ITALY,SENEGAL,ADJ063898,I,"KEUR MBAYE FALL, DAKAR, DAKAR,",EUR,108.94,0.34,0.0,0.0,0.47,100.0,0.0,0.31,0.0,0.44,108.94,3.16,100.0,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
63384555,T,960,PFC SOMONE,FRANCE,SENEGAL,ADJ357379,I,SOMONE PRES DE LA PHARMACIE,EUR,299.58,0.52,0.0,0.0,0.52,275.0,0.0,0.48,0.0,0.48,299.58,4.35,275.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3603597396,T,1068,BARRY MAMADOU ABDOULAYE,FRANCE,SENEGAL,ADJ358501,I,BIGNONA QUARTIER HLM 72,EUR,272.34,1.46,0.0,0.0,1.72,250.0,0.0,1.34,0.0,1.58,272.34,11.44,250.0,10.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
996638887,T,496,ETS DARADJI SINDICAT,ITALY,SENEGAL,ADJ067979,I,PIKINE ICOTAF FACE MARCHE SYNDICAT,EUR,41.5,0.42,0.0,0.0,0.47,38.2,0.0,0.39,0.0,0.43,41.5,3.15,38.2,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2302059165,T,814,DEFA GROUPE ALMADIES2,ITALY,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,477.69,1.6,0.0,0.0,1.88,438.5,0.0,1.47,0.0,1.73,477.69,12.53,438.5,11.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4634598295,T,986,BEYE &FRERES PIKINE TBOUBESS,ITALY,SENEGAL,ADJ357193,I,PIKINE TALLY BOUBESS,EUR,42.47,0.4,0.0,0.0,0.47,39.1,0.0,0.37,0.0,0.43,42.47,3.15,39.1,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
969216416,T,925,LO ARAME,FRANCE,SENEGAL,ADJ356466,I,1913 MARCHE HLM 5,EUR,74.08,0.26,0.0,0.0,0.3,68.0,0.0,0.24,0.0,0.28,74.08,2.17,68.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8161067194,T,1094,SECK MAR SANTHIABA,ITALY,SENEGAL,ADJ358215,I,"SANTHIABA PRES DE LA PHARMACIE, ST LOUIS",EUR,163.41,0.62,0.0,0.0,0.73,150.0,0.0,0.57,0.0,0.67,163.4,5.44,150.0,4.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8263109858,T,252,ALGASSOUM SACRE EXTENSION,ITALY,SENEGAL,ADJ065197,I,SACRE COEUR 3 EXTENSION,EUR,215.28,0.52,0.0,0.0,0.73,198.18,0.0,0.48,0.0,0.68,215.28,4.89,198.18,4.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9957247791,T,993,FALL ADAMA MARCHE KEBEMER,ITALY,SENEGAL,ADJ357841,I,MARCHE KEBEMER,EUR,329.28,0.75,0.0,0.0,1.05,304.89,0.0,0.69,0.0,0.98,329.29,7.02,304.9,6.5,2024-07-09,2024-07-12,2024-07-12,2024-07-12
9897502964,T,704,GUEYE BUSINESS PRO,ITALY,SENEGAL,ADJ351999,I,QUARTIER THIOCE OUEST MBOUR,EUR,147.61,0.51,0.0,0.0,0.74,135.5,0.0,0.47,0.0,0.67,147.61,4.9,135.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9882869654,T,335,CHEIKH TIDIANE MBAYE PATISSERIE,SPAIN,SENEGAL,ADJ066318,I,SAM GUEDIAWAYE COTE PATISSERIE,EUR,21.79,0.45,0.0,0.0,0.64,20.0,0.0,0.41,0.0,0.59,21.79,4.25,20.0,3.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
776934970,T,699,DIALLO AMADOU KORKA TENGHORY,ITALY,SENEGAL,ADJ351911,I,QUARTIER TENGHORY ZONE BANDE,EUR,51.31,0.34,0.0,0.0,0.47,47.1,0.0,0.31,0.0,0.44,51.31,3.16,47.1,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9876504788,T,815,DEFA GROUPE DIAKHAYE,SPAIN,SENEGAL,ADJ354705,I,DIAKHAYE COTE CLINIQUE,EUR,212.91,0.56,0.0,0.0,0.65,196.0,0.0,0.51,0.0,0.6,212.91,4.35,196.0,4.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8183277049,T,637,LOUM NDONGO KHOLL,ITALY,SENEGAL,ADJ351504,I,QUARTIER SANTHIEU 3 FADIOUTH,EUR,51.31,0.34,0.0,0.0,0.47,47.1,0.0,0.31,0.0,0.44,51.31,3.16,47.1,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7619475823,T,496,ETS DARADJI SINDICAT,FRANCE,SENEGAL,ADJ067979,I,PIKINE ICOTAF FACE MARCHE SYNDICAT,EUR,249.11,0.53,0.0,0.0,0.59,228.67,0.0,0.49,0.0,0.54,249.11,4.35,228.67,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3289383809,T,1055,ETS DEFA GOSSAS,ITALY,SENEGAL,ADJ358589,I,"QT DIAKHAO PRES MAAT, GOSSAS",EUR,97.77,0.4,0.0,0.0,0.47,90.01,0.0,0.37,0.0,0.43,97.76,3.15,90.0,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3817432537,T,1127,NDIAYE DAOUDA BOURGUIBA,FRANCE,SENEGAL,ADJ359162,I,BOURGUIBA FACE STATION TOTAL,EUR,357.06,0.75,0.0,0.0,0.88,327.77,0.0,0.69,0.0,0.81,357.06,6.53,327.77,5.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8364778466,T,800,ALLIANCE BAZICS IMMO,CONGO,SENEGAL,ADJ353683,I,MEDINA RUE 27 X 20,EUR,415.18,3.18,0.0,0.0,3.74,381.12,0.0,2.92,0.0,3.43,415.18,24.91,381.12,22.87,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2314911584,T,792,MBAYE CHEIKH MODOU MARCHE SOR,SPAIN,SENEGAL,ADJ353814,I,MARCHE SOR SAINT LOUIS,EUR,498.22,1.11,0.0,0.0,1.31,457.35,0.0,1.02,0.0,1.2,498.22,8.71,457.35,8.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
556437248,T,134,ETS BA ALGASSOUM,GABON,SENEGAL,ADJ063810,I,"157 SACRE C?UR 3 VDN LOT A, DAKAR, DAKAR,",EUR,82.23,0.43,0.0,0.0,0.62,76.22,0.0,0.4,0.0,0.57,82.23,4.11,76.22,3.81,2024-07-03,2024-07-12,2024-07-12,2024-07-12
765865082,T,505,LY SOULEYMANE,ITALY,SENEGAL,ADJ069179,I,QUARTIER LYNDIANE FACE EGLISE,EUR,16.45,0.22,0.0,0.0,0.31,15.1,0.0,0.2,0.0,0.29,16.45,2.07,15.1,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4194997402,T,85,FATOU SEMBENE,BRAZIL,SENEGAL,ADJ062590,I,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,114.34,0.29,0.51,0.73,0.41,104.96,0.47,0.27,0.67,0.38,119.2,2.75,109.42,2.53,2024-07-12,2024-07-12,2024-07-12,2024-07-12
193759289,T,458,PFC SALY,FRANCE,SENEGAL,ADJ068530,I,SALY EN FACE CASINO,EUR,83.13,0.28,0.0,0.0,0.29,76.53,0.0,0.26,0.0,0.26,83.13,2.06,76.53,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8509836101,T,1015,DEFA GROUPE BONGRE,GREECE,SENEGAL,ADJ354673,I,BONGRE A COTE DE P12,EUR,29.33,0.42,0.0,0.0,0.49,27.0,0.0,0.38,0.0,0.45,29.33,3.26,27.0,3.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2637556131,T,21,SAHM MUSIC SAHM,DEM REP CONGO,SENEGAL,ADJ063173,I,"MARCHE SAM, SI857802, DAKAR, GUEDIAWAYE,",EUR,67.25,0.45,0.6,0.86,0.65,61.73,0.55,0.41,0.79,0.59,73.0,4.31,67.01,3.96,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2094735740,T,503,DIEME ARA,ITALY,SENEGAL,ADJ068123,I,KAFONTINE HOTEL COULEUR CAFE,EUR,659.0,1.66,0.0,0.0,2.35,609.8,0.0,1.53,0.0,2.18,659.0,15.67,609.8,14.5,2024-07-10,2024-07-12,2024-07-12,2024-07-12
265272916,T,768,FAMARA DIADHIOU,FRANCE,SENEGAL,ADJ353441,I,ZIGUINCHOR QUARTIER ESCALE,EUR,270.22,0.27,0.0,0.0,0.31,250.0,0.0,0.25,0.0,0.28,270.22,2.05,250.0,1.9,2024-07-07,2024-07-12,2024-07-12,2024-07-12
1765978822,T,792,MBAYE CHEIKH MODOU MARCHE SOR,ITALY,SENEGAL,ADJ353814,I,MARCHE SOR SAINT LOUIS,EUR,58.13,0.41,0.0,0.0,0.47,53.36,0.0,0.37,0.0,0.44,58.13,3.16,53.36,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2592551580,T,794,FALL ADAMA SOPE KHADIM,FRANCE,SENEGAL,ADJ353913,I,MARCHE GOUDIRY2 PRES BOUTIQUE SOPE KHADIM,EUR,54.47,0.28,0.0,0.0,0.31,50.0,0.0,0.26,0.0,0.29,54.47,2.07,50.0,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8797529263,T,563,DIAW DAME,CAMEROON,SENEGAL,ADJ069443,I,MARCHE CENTRAL MBOUR ESCALE,EUR,498.22,1.57,0.0,0.0,2.24,457.35,0.0,1.44,0.0,2.06,498.22,14.95,457.35,13.72,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5506710460,T,823,DEFA GROUPE JVC,SENEGAL,MOROCCO,ADJ354716,O,LIBERTE 6 COTE JVC,EUR,47.65,0.69,0.28,0.33,0.81,43.74,0.26,0.63,0.3,0.74,49.82,5.4,45.73,4.95,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2923898961,T,699,DIALLO AMADOU KORKA TENGHORY,ITALY,SENEGAL,ADJ351911,I,QUARTIER TENGHORY ZONE BANDE,EUR,51.31,0.34,0.0,0.0,0.47,47.1,0.0,0.31,0.0,0.44,51.31,3.16,47.1,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9133838121,T,1024,DIOUF ABDOU NAAR,SPAIN,SENEGAL,ADJ358095,I,MBOUR QUARTIER LIBERTE 1,EUR,662.4,1.53,0.0,0.0,1.79,609.79,0.0,1.4,0.0,1.65,662.41,11.95,609.8,11.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5919816668,T,997,FALL ADAMA GRDYOFF TECNO,FRANCE,SENEGAL,ADJ357818,I,GRAND YOFF CITE MILLIONNAIRE,EUR,38.02,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,38.02,0.0,35.0,0.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7100509357,T,271,HORIZON CENTRE VILLE,SENEGAL,MOROCCO,ADJ065977,O,"CENTRE VILLE EN FACE RESTO BLUE BIRD, KAOLACK.",EUR,635.35,5.05,4.12,4.34,5.31,583.23,3.78,4.64,3.98,4.88,664.29,35.42,609.8,32.51,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3345763177,T,322,ETS TOUBA TRANSFERT PIKINE TIGO,FRANCE,SENEGAL,ADJ066428,I,PIKINE EN FACE AGENCE  TIGO,EUR,33.0,0.21,0.0,0.0,0.3,30.5,0.0,0.19,0.0,0.27,33.0,2.06,30.5,1.9,2024-07-08,2024-07-12,2024-07-12,2024-07-12
4699578334,T,989,LOUCOUBAR MAGATTE GOXX MBADJI,BELGIUM,SENEGAL,ADJ355816,I,GOXX MBADJI EN FACE DE LA MOSQUEE,EUR,289.8,0.36,0.0,0.0,0.51,266.78,0.0,0.33,0.0,0.47,289.81,4.24,266.79,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8176505237,T,743,FALL ADAMA FACE POLICE,SPAIN,SENEGAL,ADJ352363,I,AN FACE POLICE TAMBACOUNDA,EUR,783.2,1.32,0.0,0.0,1.47,721.0,0.0,1.22,0.0,1.35,783.2,9.78,721.0,9.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3099266347,T,798,KHELCOM BUSINESS SERVICES,BELGIUM,SENEGAL,ADJ352714,I,ZONE INDUSTRIELLE MBOUR FACE ECOLE ELEMENTAIRE,EUR,108.94,0.23,0.0,0.0,0.28,100.0,0.0,0.21,0.0,0.25,108.94,2.17,100.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9612027081,T,842,FALL ADAMA TAMBA CAMP MILITAIRE,ITALY,SENEGAL,ADJ353562,I,TAMBA EN FACE CAMP MILITAIRE,EUR,130.35,0.67,0.0,0.0,0.73,120.0,0.0,0.61,0.0,0.68,130.35,4.89,120.0,4.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1662548921,T,1049,AIDARA CHERIF BOUBACAR,SWEDEN,SENEGAL,ADJ357951,I,NEMA 2 DERRIERE SALLE DU ROYAUME,EUR,49.82,0.21,0.61,0.72,0.25,45.73,0.56,0.2,0.66,0.23,54.64,1.89,50.16,1.73,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1559701635,T,142,CHEIKH TIDIANE MBAYE D  MBAYE,DEM REP CONGO,SENEGAL,ADJ063908,I,"ARRET DIAL MBAYE, DAKAR,",EUR,881.4,4.06,6.68,9.54,5.79,809.09,6.13,3.72,8.76,5.32,945.0,38.62,867.48,35.45,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8797529602,T,1056,GUEYE KHADIM PENC MBAYE WADE,ITALY,SENEGAL,ADJ358709,I,PENC MBAYE WADE PRES STATION DDD,EUR,124.55,0.62,0.0,0.0,0.74,114.33,0.0,0.57,0.0,0.67,124.56,4.9,114.34,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1876154621,T,1164,SENE GLOBAL SERVICES FACE TRESOR,SENEGAL,GUINEA,ADJ431178,O,MARCHE CENTRAL TRESOR,EUR,46.57,0.2,0.15,0.17,0.24,42.75,0.14,0.19,0.16,0.22,47.69,1.58,43.78,1.45,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6029702928,T,704,GUEYE BUSINESS PRO,ITALY,SENEGAL,ADJ351999,I,QUARTIER THIOCE OUEST MBOUR,EUR,271.57,0.74,0.0,0.0,1.06,250.0,0.0,0.68,0.0,0.97,271.57,7.06,250.0,6.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3685835878,T,1054,ETS DEFA ELEMENTAIRE US,FRANCE,SENEGAL,ADJ358600,I,KEUR MASSAR EN FACE ECOLE ELEMENTAIRE,EUR,366.35,1.53,0.0,0.0,1.78,339.0,0.0,1.4,0.0,1.65,366.35,11.89,339.0,11.0,2024-07-10,2024-07-12,2024-07-12,2024-07-12
9706633551,T,1167,DIOP MAODO MARCHE CENTRAL,FRANCE,SENEGAL,ADJ430946,I,MBOUR MARCHE CENTRAL,EUR,456.23,0.59,0.0,0.0,0.84,420.0,0.0,0.55,0.0,0.78,456.23,6.41,420.0,5.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
